ym,brand,series,combo,name,supply,forecast
2026-03,시디즈,쿠팡로켓,S50ACF0LVK-A443R,링고_고정중심봉(핑크),베트남,5
2026-03,시디즈,쿠팡로켓,S50ACF0LVK-A447M,링고_고정중심봉(그린),베트남,6
2026-03,시디즈,판촉물,PACBAG2507Q-XX,더 프로그레시브 백(리유저블백)_벌크,외주/상품,14
2026-03,시디즈,판촉물,PACSPRAYQ-INFINI,패브릭 스프레이 150ml (인피니티 향)_벌크,외주/상품,1
2026-03,일룸,ATTI-i,HCH2000AN-A440P,아띠아이R 의자,외주/상품,92
2026-03,일룸,Anne,HCH3001A-A491CT,앤(인조가죽),시디즈(평택),191
2026-03,일룸,Anne,HCH3001A-A491WG,앤(인조가죽),시디즈(평택),41
2026-03,일룸,Anne,HCH3001A-A492WG,앤(인조가죽),시디즈(평택),44
2026-03,일룸,Anne,HCH3001-BWWW,앤(우드쉘),시디즈(평택),29
2026-03,일룸,Anne,HCH3001F-451LWG,앤(패브릭),시디즈(평택),13
2026-03,일룸,Anne,HCH3001F-452WG,앤(패브릭),시디즈(평택),24
2026-03,일룸,BIBI,HVCH0018A-A490LA,비비체어 인조가죽,베트남,105
2026-03,일룸,BIBI,HVCH0018A-A494BA,비비체어 인조가죽,베트남,15
2026-03,일룸,BIBI,HVCH0018F-161AA,비비체어 패브릭,베트남,12
2026-03,일룸,BIBI,HVCH0018F-164AA,비비체어 패브릭,베트남,2
2026-03,일룸,BIBI,HVCH0018S-A490LW,비비 솔리드(인조),베트남,52
2026-03,일룸,BIBI,HVCH0018S-A494BW,비비 솔리드(인조),베트남,13
2026-03,일룸,BUTTON,HCH0020B-451M,버튼 등판패딩,시디즈(평택),8
2026-03,일룸,BUTTON,HCH0020B-452M,버튼 등판패딩,시디즈(평택),3
2026-03,일룸,BUTTON,HCH0020B-454D,버튼 등판패딩,시디즈(평택),6
2026-03,일룸,BUTTON,HCH0020G-452MWW,"버튼 스위블(글라이드,좌판패딩)",시디즈(평택),7
2026-03,일룸,BUTTON,HCH0020G-454DWW,"버튼 스위블(글라이드,좌판패딩)",시디즈(평택),12
2026-03,일룸,BUTTON,HCH0020WN-451MWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),54
2026-03,일룸,BUTTON,HCH0020WN-452MWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),3
2026-03,일룸,BUTTON,HCH0020WN-454DWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),4
2026-03,일룸,EGA,ITY00BS00A-451L,에가 스위블(캐스터),시디즈(평택),31
2026-03,일룸,EGA,ITY00BS00A-452M,에가 스위블(캐스터),시디즈(평택),66
2026-03,일룸,EGA,ITY00BS01A-451L,에가 스위블(글라이드),시디즈(평택),15
2026-03,일룸,EGA,ITY00BS01A-452M,에가 스위블(글라이드),시디즈(평택),20
2026-03,일룸,FUNGUS,HCH1008W-451L,펑거스,외주/상품,83
2026-03,일룸,FUNGUS,HCH1008W-454A,펑거스,외주/상품,20
2026-03,일룸,FUNGUS,HCH1008W-459,펑거스,외주/상품,54
2026-03,일룸,I-fit,HVCH3501HLN-454A,"아이핏 (헤드레스트,럼버서포트)",베트남,108
2026-03,일룸,I-fit,HVCH3501HLN-455,"아이핏 (헤드레스트,럼버서포트)",베트남,113
2026-03,일룸,I-fit,HVCH3501HLN-456,"아이핏 (헤드레스트,럼버서포트)",베트남,360
2026-03,일룸,I-fit,HVCH3501KHLN-456,"아이핏 (헤드레스트,럼버서포트,BK)",베트남,76
2026-03,일룸,I-fit Air,HVCH3510HLN-2D1,"아이핏 에어(헤드레스트,럼버서포트)",베트남,198
2026-03,일룸,I-fit Air,HVCH3510KHLN-2D6,"아이핏 에어(헤드레스트,럼버서포트,BK)",베트남,37
2026-03,일룸,I-fit Air,HCH3510C-454A,아이핏 에어 좌판커버,외주/상품,20
2026-03,일룸,I-fit Air,HCH3510C-455,아이핏 에어 좌판커버,외주/상품,19
2026-03,일룸,I-fit Air,HCH3510C-456,아이핏 에어 좌판커버,외주/상품,54
2026-03,일룸,KHON,HCH0009-A490L,콘,시디즈(평택),194
2026-03,일룸,KHON,HCH0009-A491CH,콘,시디즈(평택),32
2026-03,일룸,KHON,HCH0009-A496,콘,시디즈(평택),16
2026-03,일룸,OLIVER,HCH0000FNB-WW,100G_EX 고정중심봉,시디즈(평택),423
2026-03,일룸,OLIVER,HCH0000SN-WW,100G_EX 회전중심봉(올리버),시디즈(평택),434
2026-03,일룸,OLIVER,HCH2900WRA-451M,올리버 MESH등판(WH) 몸통,시디즈(평택),441
2026-03,일룸,OLIVER,HCH2900WRA-454A,올리버 MESH등판(WH) 몸통,시디즈(평택),128
2026-03,일룸,OLIVER,HCH2900WRA-454D,올리버 MESH등판(WH) 몸통,시디즈(평택),98
2026-03,일룸,OLIVER,HCH2900WRA-459,올리버 MESH등판(WH) 몸통,시디즈(평택),110
2026-03,일룸,OLIVER,HCX0001BB-SG,"싯브레이크 캐스터(5EA,50_30U,올리버)",시디즈(평택),391
2026-03,일룸,OLIVER,HCX0001RB-SG,"일반 캐스터(5EA,50_27U,올리버)",시디즈(평택),558
2026-03,일룸,PICO,HCH2200A-A441D,피코 인조가죽,외주/상품,5
2026-03,일룸,PICO,HCH2200A-A443D,피코 인조가죽,외주/상품,8
2026-03,일룸,PICO,HCH2200A-A444D,피코 인조가죽,외주/상품,4
2026-03,일룸,PICO,HCH2200A-A472L,피코 인조가죽,외주/상품,19
2026-03,일룸,Paul,HCH6000-451WW,폴 바스툴(패브릭),시디즈(평택),43
2026-03,일룸,Paul,HCH6001-BWWW,폴 바스툴(우드쉘),시디즈(평택),16
2026-03,일룸,RINGO-i,HVCH2810FC-A441D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,579
2026-03,일룸,RINGO-i,HVCH2810FC-A443D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,489
2026-03,일룸,RINGO-i,HVCH2810FC-A444D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,381
2026-03,일룸,RINGO-i,HVCH2810FC-A449PN,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,323
2026-03,일룸,RINGO-i,HVCH2810FSC-A441D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,292
2026-03,일룸,RINGO-i,HVCH2810FSC-A443D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,248
2026-03,일룸,RINGO-i,HVCH2810FSC-A444D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,194
2026-03,일룸,RINGO-i,HVCH2810FSC-A449PN,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,164
2026-03,일룸,RINGO-i,HCX0006R-SG,연결형 발걸이(링고아이),시디즈(평택),159
2026-03,일룸,SETA PLUS,HVCH0014R-A491C,세타플러스,베트남,202
2026-03,일룸,SETA PLUS,HVCH0014R-A491L,세타플러스,베트남,87
2026-03,일룸,SETA PLUS,HVCH0014R-A494B,세타플러스,베트남,15
2026-03,일룸,SETA PLUS,HCH0014RP-MGN,세타플러스 플라스틱,시디즈(평택),20
2026-03,일룸,SETA PLUS,HCH0014RP-MM,세타플러스 플라스틱,시디즈(평택),24
2026-03,일룸,SETA PLUS,HCH0014RP-RPK,세타플러스 플라스틱,시디즈(평택),20
2026-03,일룸,SETA PLUS,HCH0014RP-WW,세타플러스 플라스틱,시디즈(평택),56
2026-03,일룸,VITO,HCH3801H-2H1,비토(헤드레스트),시디즈(평택),71
2026-03,일룸,VITO,HCH3801H-2H4,비토(헤드레스트),시디즈(평택),17
2026-03,일룸,VITO,ITY00BT00A-451L,비토 스터디,시디즈(평택),185
2026-03,일룸,VITO,ITY00BT00A-452M,비토 스터디,시디즈(평택),158
2026-03,일룸,WING,HXXZ9011025-A449PN,쿠팡전용) 일룸 윙 인조가죽 라이트퍼플(HCH2711A),시디즈(평택),8
2026-03,일룸,WING,HCH2711A-A441D,윙 인조가죽,외주/상품,57
2026-03,일룸,WING,HCH2711A-A443D,윙 인조가죽,외주/상품,57
2026-03,일룸,WING,HCH2711A-A444D,윙 인조가죽,외주/상품,34
2026-03,일룸,WING,HCH2711A-A449PN,윙 인조가죽,외주/상품,27
2026-03,일룸,WING,HCH2711A-A472L,윙 인조가죽,외주/상품,115
2026-03,일룸,ZIEL,HCH3601L-L846,지엘 천연가죽,시디즈(평택),23
2026-03,일룸,미엘갤러리,HCH1007-IV,미엘갤러리 원목스툴,외주/상품,44
2026-03,일룸,미엘갤러리,HCH1007-NCC,미엘갤러리 원목스툴,외주/상품,25
2026-03,일룸,아코,HVCS4001A-A472L,아코 인조가죽,베트남,14
2026-03,일룸,아코,HVCS4002A-A440P,버니아코(인조),베트남,305
2026-03,일룸,아코,HVCS4002A-A443D,버니아코(인조),베트남,85
2026-03,일룸,아코,HVCS4003A-A440P,디노아코(인조),베트남,115
2026-03,일룸,아코,HVCS4003A-A444P,디노아코(인조),베트남,63
2026-03,일룸,알렉스,HVCH3900H-451A,알렉스 의자,베트남,239
2026-03,일룸,알렉스,HVCH3900H-457L,알렉스 의자,베트남,68
2026-03,일룸,의자공통,HCH0000FRN-WW,"60G 클린고정중심봉(링고아이,비토주니어)",시디즈(평택),1
2026-03,일룸,의자공통,HCH0000SRN-WW,"60G 클린회전중심봉(링고아이, 비토주니어)",시디즈(평택),68
2026-03,일룸,의자공통,HCX0001BA-SG,"싯브레이크 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),118
2026-03,일룸,의자공통,HCX0001N-XX,의자 번즈(고정용 발통),시디즈(평택),11
2026-03,일룸,의자공통,HCX0001RA-SG,"일반 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),107
2026-03,일룸,쿠시노,HVB72Y11EAA-A4810,침대 헤드보드 1100폭,베트남,1500
2026-03,퍼시스,AROUND,CHN6200C-2H7LB,일반형 의자,시디즈(평택),6
2026-03,퍼시스,AROUND,CHN6200C-2H4B,일반형 의자,시디즈(평택),19
2026-03,퍼시스,AROUND,CHN6200AH-2H7LB,헤드레스트형 의자,시디즈(평택),10
2026-03,퍼시스,AROUND,CHN6200CA-2H4B,일반형 의자,시디즈(평택),8
2026-03,퍼시스,AROUND,CHN6200AH-2H4B,헤드레스트형 의자,시디즈(평택),27
2026-03,퍼시스,AROUND,CHN6200CAH-2H4B,헤드레스트형 의자,시디즈(평택),32
2026-03,퍼시스,AROUND,CHN6200CH-2H7LB,헤드레스트형 의자,시디즈(평택),34
2026-03,퍼시스,AROUND,CHN6200CAH-2H7LB,헤드레스트형 의자,시디즈(평택),44
2026-03,퍼시스,AROUND,CHN6211-2H6B,프레임 이동형 회의 의자,시디즈(평택),71
2026-03,퍼시스,AROUND,CHN6201-2H6B,회의 의자,시디즈(평택),120
2026-03,퍼시스,AROUND,CHN6200A-2H6B,일반형 의자,시디즈(평택),60
2026-03,퍼시스,AROUND,CHN6200CA-2H6B,일반형 의자,시디즈(평택),105
2026-03,퍼시스,AROUND,CHN6200CH-2H4B,헤드레스트형 의자,시디즈(평택),114
2026-03,퍼시스,AROUND,CHN6200AH-2H6B,헤드레스트형 의자,시디즈(평택),236
2026-03,퍼시스,AROUND,CHN6200CAH-2H6B,헤드레스트형 의자,시디즈(평택),248
2026-03,퍼시스,AROUND,CHN6200C-2H6B,일반형 의자,시디즈(평택),226
2026-03,퍼시스,AROUND,CHN6200CH-2H6B,헤드레스트형 의자,시디즈(평택),1011
2026-03,퍼시스,AROUND-W,CHA6200CWH-2H4LW,헤드레스트형 의자,시디즈(평택),18
2026-03,퍼시스,AROUND-W,CHA6200CWA-2H1W,일반형 의자,시디즈(평택),25
2026-03,퍼시스,AROUND-W,CHA6200CWAH-2H4LW,헤드레스트형 의자,시디즈(평택),12
2026-03,퍼시스,AROUND-W,CHA6200WAH-2H4LW,헤드레스트형 의자,시디즈(평택),21
2026-03,퍼시스,AROUND-W,CHA6200CWH-2H7LW,헤드레스트형 의자,시디즈(평택),32
2026-03,퍼시스,AROUND-W,CHA6200WAH-2H7LW,헤드레스트형 의자,시디즈(평택),21
2026-03,퍼시스,AROUND-W,CHA6200CWAH-2H7LW,헤드레스트형 의자,시디즈(평택),17
2026-03,퍼시스,AROUND-W,CHA6200CW-2H1W,일반형 의자,시디즈(평택),88
2026-03,퍼시스,AROUND-W,CHA6200WA-2H1W,일반형 의자,시디즈(평택),71
2026-03,퍼시스,AROUND-W,CHN6211W-2H1W,프레임 이동형 회의 의자,시디즈(평택),81
2026-03,퍼시스,AROUND-W,CHA6201W-2H1W,회의 의자,시디즈(평택),147
2026-03,퍼시스,AROUND-W,CHA6200CWAH-2H1W,헤드레스트형 의자,시디즈(평택),212
2026-03,퍼시스,AROUND-W,CHA6200WAH-2H1W,헤드레스트형 의자,시디즈(평택),385
2026-03,퍼시스,AROUND-W,CHA6200CWH-2H1W,헤드레스트형 의자,시디즈(평택),612
2026-03,퍼시스,BARSTOOL PLUS,CH0023D-CR452A,바스툴,시디즈(평택),15
2026-03,퍼시스,BARSTOOL PLUS,CH0023D-BK371L,바스툴,시디즈(평택),6
2026-03,퍼시스,BARSTOOL PLUS,CH0023D-BK456,바스툴,시디즈(평택),14
2026-03,퍼시스,BARSTOOL PLUS,CH0023S-CR,낮은 높이 바스툴,시디즈(평택),23
2026-03,퍼시스,BARSTOOL PLUS,CH0023S-BK,낮은 높이 바스툴,시디즈(평택),33
2026-03,퍼시스,BARSTOOL PLUS,CH0023SD-CR452A,낮은 높이 바스툴,시디즈(평택),16
2026-03,퍼시스,BARSTOOL PLUS,CH0023D-CR371,바스툴,시디즈(평택),17
2026-03,퍼시스,BARSTOOL PLUS,CH0023-CR,바스툴,시디즈(평택),24
2026-03,퍼시스,BARSTOOL PLUS,CH0023SD-BK371,낮은 높이 바스툴,시디즈(평택),27
2026-03,퍼시스,BARSTOOL PLUS,CH0023D-BK371,바스툴,시디즈(평택),31
2026-03,퍼시스,BARSTOOL PLUS,CH0023-BK,바스툴,시디즈(평택),30
2026-03,퍼시스,BUTTON,CHN0020MD-CR451A,바퀴형 의자 (화이트),시디즈(평택),12
2026-03,퍼시스,BUTTON,CH0020BK-BKBK,기본형 의자 (블랙),시디즈(평택),21
2026-03,퍼시스,BUTTON,CH0020BKLD-BK451A,럭스형 의자 (블랙),시디즈(평택),27
2026-03,퍼시스,BUTTON,CH0020BKL-BKBK,럭스형 의자 (블랙),시디즈(평택),18
2026-03,퍼시스,BUTTON,CHN0020-WWWH,기본형 의자 (화이트),시디즈(평택),76
2026-03,퍼시스,BUTTON,CH0020BKMD-BK452A,바퀴형 의자 (블랙),시디즈(평택),49
2026-03,퍼시스,BUTTON,CHN0020MD-WW451A,바퀴형 의자 (화이트),시디즈(평택),145
2026-03,퍼시스,BUTTON,CH0020BKMD-BK451A,바퀴형 의자 (블랙),시디즈(평택),65
2026-03,퍼시스,CELIOS,CH5400-L841LW,중역 의자,시디즈(평택),10
2026-03,퍼시스,CELIOS,CH5401-L845W,중역 낮은등 의자,시디즈(평택),18
2026-03,퍼시스,CELIOS,CH5401-L845L,중역 낮은등 의자,시디즈(평택),25
2026-03,퍼시스,CELIOS,CH5400-L845L,중역 의자,시디즈(평택),25
2026-03,퍼시스,CELIOS,CH5400-L845W,중역 의자,시디즈(평택),28
2026-03,퍼시스,CELIOS,CH5401-L841LW,중역 낮은등 의자,시디즈(평택),26
2026-03,퍼시스,CH0017,CH0017BK-A445A,기본형 의자,시디즈(평택),48
2026-03,퍼시스,CH0017,CH0017-A442A,기본형 의자,시디즈(평택),88
2026-03,퍼시스,CH120,CH1273B-TS,로비의자 프레임,외주/상품,36
2026-03,퍼시스,CH120,CH1270-TS,로비의자 다리,외주/상품,62
2026-03,퍼시스,CH120,CH1273A-TS,로비의자 프레임,외주/상품,21
2026-03,퍼시스,CH120,CH1263B-A441,로비의자 등좌판,시디즈(평택),19
2026-03,퍼시스,CHA4300,CHA4311A-371,반고정형 회의 의자,외주/상품,35
2026-03,퍼시스,CHA4300,CHA4311A-454,반고정형 회의 의자,외주/상품,11
2026-03,퍼시스,CHA4300,CHA4311A-376,반고정형 회의 의자,외주/상품,132
2026-03,퍼시스,CHA4300,CHA4311A-453,반고정형 회의 의자,외주/상품,21
2026-03,퍼시스,CHA4300,CHA4300A-371,일반형 의자,베트남,29
2026-03,퍼시스,CHA4300,CHA4311A-A446,반고정형 회의 의자,외주/상품,23
2026-03,퍼시스,CHA4300,CHA4300A-457,일반형 의자,시디즈(평택),7
2026-03,퍼시스,CHA4300,CHA4300RH-A446,헤드레스트형 의자,시디즈(평택),10
2026-03,퍼시스,CHA4300,CHA4301C-556B,일반회의용 의자(제너럴 틸트 사양),시디즈(평택),13
2026-03,퍼시스,CHA4300,CHA4311A-457,반고정형 회의 의자,외주/상품,17
2026-03,퍼시스,CHA4300,CHA4311A-556B,반고정형 회의 의자,외주/상품,15
2026-03,퍼시스,CHA4300,CHA4301C-A446,일반회의용 의자(제너럴 틸트 사양),시디즈(평택),16
2026-03,퍼시스,CHA4300,CHA4311-556B,고정형 회의 의자,시디즈(평택),11
2026-03,퍼시스,CHA4300,CHN4309-556,좌판 커버 액세서리,시디즈(평택),20
2026-03,퍼시스,CHA4300,CHN4309-376,좌판 커버 액세서리,시디즈(평택),14
2026-03,퍼시스,CHA4300,CHA4300R-454,일반형 의자,시디즈(평택),23
2026-03,퍼시스,CHA4300,CHA4300R-457,일반형 의자,시디즈(평택),34
2026-03,퍼시스,CHA4300,CHA4311-371,고정형 회의 의자,시디즈(평택),7
2026-03,퍼시스,CHA4300,CHA4300RH-556B,헤드레스트형 의자,베트남,37
2026-03,퍼시스,CHA4300,CHA4300RAH-454,헤드레스트형 의자,시디즈(평택),5
2026-03,퍼시스,CHA4300,CHA4300R-556B,일반형 의자,시디즈(평택),20
2026-03,퍼시스,CHA4300,CHA4300RAH-556B,헤드레스트형 의자,베트남,20
2026-03,퍼시스,CHA4300,CHA4311-376,고정형 회의 의자,시디즈(평택),43
2026-03,퍼시스,CHA4300,CHA4301-453,회의 의자,시디즈(평택),33
2026-03,퍼시스,CHA4300,CHA4300R-371,일반형 의자,시디즈(평택),24
2026-03,퍼시스,CHA4300,CHA4301-457,회의 의자,시디즈(평택),26
2026-03,퍼시스,CHA4300,CHA4300RH-454,헤드레스트형 의자,시디즈(평택),15
2026-03,퍼시스,CHA4300,CHA4300AH-453,헤드레스트형 의자,시디즈(평택),53
2026-03,퍼시스,CHA4300,CHA4300AH-556B,헤드레스트형 의자,베트남,255
2026-03,퍼시스,CHA4300,CHA4300RAH-371,헤드레스트형 의자,베트남,22
2026-03,퍼시스,CHA4300,CHA4300A-454,일반형 의자,시디즈(평택),7
2026-03,퍼시스,CHA4300,CHN4309-371,좌판 커버 액세서리,시디즈(평택),7
2026-03,퍼시스,CHA4300,CHA4301-A446,회의 의자,시디즈(평택),57
2026-03,퍼시스,CHA4300,CHA4301C-371,일반회의용 의자(제너럴 틸트 사양),시디즈(평택),40
2026-03,퍼시스,CHA4300,CHA4300RH-371,헤드레스트형 의자,베트남,55
2026-03,퍼시스,CHA4300,CHA4300RH-457,헤드레스트형 의자,베트남,39
2026-03,퍼시스,CHA4300,CHA4300R-376,일반형 의자,베트남,89
2026-03,퍼시스,CHA4300,CHA4301-371,회의 의자,시디즈(평택),73
2026-03,퍼시스,CHA4300,CHA4300A-376,일반형 의자,베트남,151
2026-03,퍼시스,CHA4300,CHA4300AH-457,헤드레스트형 의자,베트남,71
2026-03,퍼시스,CHA4300,CHA4300AH-371,헤드레스트형 의자,베트남,381
2026-03,퍼시스,CHA4300,CHA4300A-556B,일반형 의자,베트남,35
2026-03,퍼시스,CHA4300,CHA4301C-376,일반회의용 의자(제너럴 틸트 사양),시디즈(평택),138
2026-03,퍼시스,CHA4300,CHA4300RAH-376,헤드레스트형 의자,베트남,90
2026-03,퍼시스,CHA4300,CHA4300AH-454,헤드레스트형 의자,베트남,58
2026-03,퍼시스,CHA4300,CHA4300AH-376,헤드레스트형 의자,베트남,830
2026-03,퍼시스,CHA4300,CHA4300RH-376,헤드레스트형 의자,베트남,184
2026-03,퍼시스,CHA4300,CHA4300AH-A446,헤드레스트형 의자,시디즈(평택),410
2026-03,퍼시스,CHA4300,CHA4301-556B,회의 의자,시디즈(평택),95
2026-03,퍼시스,CHA4300,CHA4301-376,회의 의자,시디즈(평택),279
2026-03,퍼시스,CHA4300EX,CHA4300HE-L846N,중역 의자,시디즈(평택),63
2026-03,퍼시스,CHA4300W,CHA4311WA-371,반고정형 회의 의자,외주/상품,250
2026-03,퍼시스,CHA4300W,CHA4311WA-834C,반고정형 회의 의자,외주/상품,8
2026-03,퍼시스,CHA4300W,CHA4311WA-452,반고정형 회의 의자,외주/상품,65
2026-03,퍼시스,CHA4300W,CHA4311WA-454,반고정형 회의 의자,외주/상품,15
2026-03,퍼시스,CHA4300W,CHA4311WA-457,반고정형 회의 의자,외주/상품,16
2026-03,퍼시스,CHA4300W,CHA4311WA-838A,반고정형 회의 의자,외주/상품,11
2026-03,퍼시스,CHA4300W,CHA4300WA-452,일반형 의자,시디즈(평택),6
2026-03,퍼시스,CHA4300W,CHA4301W-838A,회의 의자,시디즈(평택),10
2026-03,퍼시스,CHA4300W,CHA4300WA-454,일반형 의자,시디즈(평택),4
2026-03,퍼시스,CHA4300W,CHA4301W-454,회의 의자,시디즈(평택),32
2026-03,퍼시스,CHA4300W,CHA4301WC-454,회의 의자,시디즈(평택),25
2026-03,퍼시스,CHA4300W,CHA4300WAH-834C,헤드레스트형 의자,시디즈(평택),17
2026-03,퍼시스,CHA4300W,CHA4301W-457,회의 의자,시디즈(평택),18
2026-03,퍼시스,CHA4300W,CHA4300WAH-457,헤드레스트형 의자,베트남,47
2026-03,퍼시스,CHA4300W,CHA4300WRAH-452,헤드레스트형 의자,시디즈(평택),3
2026-03,퍼시스,CHA4300W,CHA4300WAH-452,헤드레스트형 의자,시디즈(평택),90
2026-03,퍼시스,CHA4300W,CHA4300WAH-838A,헤드레스트형 의자,시디즈(평택),31
2026-03,퍼시스,CHA4300W,CHA4301WC-452,회의 의자,시디즈(평택),30
2026-03,퍼시스,CHA4300W,CHA4300WRA-371,일반형 의자,시디즈(평택),35
2026-03,퍼시스,CHA4300W,CHA4301W-452,회의 의자,시디즈(평택),61
